RefseqID,Group,AssemblyLevel,Size(MB),ArrayCount,Kingdom
GCF_000454025.1_ASM45402v1,Actinobacteria,COMP,10.2469,4,Bacteria
GCF_000454045.1_ASM45404v1,Actinobacteria,COMP,6.37142,1,Bacteria
GCF_000462955.1_ASM46295v1,Firmicutes,COMP,2.73656,1,Bacteria
GCF_000462995.1_ASM46299v1,Proteobacteria,COMP,4.62309,2,Bacteria
GCF_000463355.1_ASM46335v1,Firmicutes,COMP,1.99621,1,Bacteria
GCF_000463465.1_ASM46346v1,Firmicutes,COMP,1.91171,3,Bacteria
GCF_000464435.1_ASM46443v1,Proteobacteria,COMP,6.03183,1,Bacteria
GCF_000466075.2_ASM46607v2,Proteobacteria,COMP,1.76643,1,Bacteria
GCF_000466785.3_ASM46678v3,Firmicutes,COMP,2.33049,3,Bacteria
GCF_000468515.1_ASM46851v1,Proteobacteria,COMP,4.8356,2,Bacteria
GCF_000468615.2_ASM46861v2,Bacteroidetes/Chlorobi ,COMP,4.63511,1,Bacteria
GCF_000468955.1_ASM46895v1,Firmicutes,COMP,2.42705,2,Bacteria
GCF_000470655.1_HATI1,Euryarchaeota,COMP,3.14616,1,Archaea
GCF_000471945.1_ASM47194v1,Actinobacteria,COMP,1.96301,2,Bacteria
GCF_000471985.1_ASM47198v1,Firmicutes,COMP,2.04366,1,Bacteria
GCF_000473245.1_ASM47324v1,Firmicutes,COMP,4.88471,2,Bacteria
GCF_000473275.1_ASM47327v1,Proteobacteria,COMP,4.70765,2,Bacteria
GCF_000473305.1_ASM47330v1,Bacteroidetes/Chlorobi ,COMP,2.65725,2,Bacteria
GCF_000473995.1_ASM47399v1,Firmicutes,COMP,5.10781,2,Bacteria
GCF_000477435.1_ASM47743v1,Proteobacteria,COMP,2.99184,3,Bacteria
GCF_000478825.2_ASM47882v2,Cyanobacteria,COMP,3.73889,3,Bacteria
GCF_000479335.1_ASM47933v1,Firmicutes,COMP,1.99257,2,Bacteria
GCF_000484195.2_ASM48419v2,Proteobacteria,COMP,4.79717,2,Bacteria
GCF_000484505.1_ASM48450v1,Firmicutes,COMP,4.3522,3,Bacteria
GCF_000484535.1_ASM48453v1,Cyanobacteria,COMP,4.72479,6,Bacteria
GCF_000485885.1_ASM48588v1,Firmicutes,COMP,3.0183,2,Bacteria
GCF_000486365.2_ASM48636v2,Proteobacteria,COMP,4.69043,2,Bacteria
GCF_000486405.2_ASM48640v2,Proteobacteria,COMP,4.86441,2,Bacteria
GCF_000486445.2_ASM48644v2,Proteobacteria,COMP,4.81779,2,Bacteria
GCF_000486765.2_ASM48676v2,Proteobacteria,COMP,4.55558,1,Bacteria
GCF_000487295.2_ASM48729v2,Proteobacteria,COMP,4.94344,2,Bacteria
GCF_000487575.2_ASM48757v2,Proteobacteria,COMP,4.7061,2,Bacteria
GCF_000487615.2_ASM48761v2,Proteobacteria,COMP,4.73745,1,Bacteria
GCF_000487775.1_ASM48777v2,Proteobacteria,COMP,4.60385,2,Bacteria
GCF_000487915.2_ASM48791v2,Proteobacteria,COMP,4.5476,3,Bacteria
GCF_000493495.1_TS,Proteobacteria,COMP,1.66933,1,Bacteria
GCF_000493535.1_DT2,Proteobacteria,COMP,4.8148,3,Bacteria
GCF_000493595.2_EcoPMV1,Proteobacteria,COMP,5.21093,2,Bacteria
GCF_000493675.1_DT104,Proteobacteria,COMP,5.02766,2,Bacteria
GCF_000494755.1_ASM49475v1,Actinobacteria,COMP,9.37607,4,Bacteria
GCF_000494875.1_ASM49487v1,Firmicutes,COMP,2.55995,2,Bacteria
GCF_000495505.1_ASM49550v1,Proteobacteria,COMP,1.77548,3,Bacteria
GCF_000496265.1_ASM49626v1,Firmicutes,COMP,1.78914,1,Bacteria
GCF_000497525.1_ASM49752v2,Firmicutes,COMP,6.67292,1,Bacteria
GCF_000498655.1_ASM49865v1,Proteobacteria,COMP,2.16324,3,Bacteria
GCF_000499485.1_MYMC4100,Proteobacteria,COMP,4.52725,2,Bacteria
GCF_000499765.1_Methanobacterium,Euryarchaeota,COMP,2.02977,2,Archaea
GCF_000499805.2_ASM49980v2,Actinobacteria,COMP,2.5426,3,Bacteria
GCF_000500935.1_ASM50093v1,Tenericutes,COMP,1.16055,1,Bacteria
GCF_000503845.1_ASM50384v1,Proteobacteria,COMP,4.76284,2,Bacteria
GCF_000503895.1_ASM50389v1,Proteobacteria,COMP,3.65384,2,Bacteria
GCF_000504045.1_ASM50404v1,Proteobacteria,COMP,6.58004,1,Bacteria
GCF_000504085.1_ASM50408v1,Thermotogae,COMP,2.16986,3,Bacteria
GCF_000504105.1_ASM50410v1,Thermotogae,COMP,2.16517,4,Bacteria
GCF_000504545.1_ASM50454v1,Proteobacteria,COMP,4.55994,2,Bacteria
GCF_000504565.1_ASM50456v2,Euryarchaeota,COMP,3.9015,2,Archaea
GCF_000505705.1_ASM50570v1,Proteobacteria,COMP,4.82156,3,Bacteria
GCF_000507205.3_ASM50720v2,Firmicutes,COMP,6.01988,3,Bacteria
GCF_000507245.1_ASM50724v1,Spirochaetes,COMP,3.7828,4,Bacteria
GCF_000508305.1_ASM50830v1,Crenarchaeota,COMP,2.06192,2,Archaea
GCF_000508765.1_ASM50876v1,Proteobacteria,COMP,6.55007,1,Bacteria
GCF_000510305.1_ASM51030v1,Proteobacteria,COMP,6.72518,4,Bacteria
GCF_000511405.1_ASM51140v1,Firmicutes,COMP,4.05601,1,Bacteria
GCF_000512205.2_ASM51220v2,Proteobacteria,COMP,6.5803,1,Bacteria
GCF_000512355.1_ASM51235v1,Proteobacteria,COMP,2.77321,1,Bacteria
GCF_000512395.1_ASM51239v1,Proteobacteria,COMP,2.30768,2,Bacteria
GCF_000512735.1_ASM51273v1,Aquificae,COMP,1.52104,6,Bacteria
GCF_000512745.1_ASM51274v1,Proteobacteria,COMP,1.99673,1,Bacteria
GCF_000512915.1_ASM51291v1,Bacteroidetes/Chlorobi ,COMP,3.07686,2,Bacteria
GCF_000513355.1_EA_LA637,Proteobacteria,COMP,3.86955,2,Bacteria
GCF_000513395.1_EA_LA636,Proteobacteria,COMP,3.78987,3,Bacteria
GCF_000513415.1_EA_LA635,Proteobacteria,COMP,3.79102,3,Bacteria
GCF_000517445.1_ASM51744v1,Euryarchaeota,COMP,1.95774,3,Archaea
GCF_000517565.1_ASM51756v1,Proteobacteria,COMP,1.81999,3,Bacteria
GCF_000520015.2_ASM52001v2,Proteobacteria,COMP,5.48818,3,Bacteria
GCF_000520035.1_ASM52003v1,Proteobacteria,COMP,5.73729,2,Bacteria
GCF_000520055.1_ASM52005v1,Proteobacteria,COMP,5.55901,1,Bacteria
GCF_000521605.1_ASM52160v1,Proteobacteria,COMP,2.39345,1,Bacteria
GCF_000521655.1_ASM52165v1,Proteobacteria,COMP,2.24524,2,Bacteria
GCF_000521685.1_ASM52168v1,Proteobacteria,COMP,2.22829,2,Bacteria
GCF_000521695.1_ASM52169v1,Proteobacteria,COMP,2.13193,2,Bacteria
GCF_000521725.1_ASM52172v1,Proteobacteria,COMP,2.34097,3,Bacteria
GCF_000521745.1_ASM52174v1,Proteobacteria,COMP,2.45413,4,Bacteria
GCF_000521765.1_ASM52176v1,Proteobacteria,COMP,2.44317,4,Bacteria
GCF_000523235.1_ASM52323v1,Actinobacteria,COMP,8.34853,2,Bacteria
GCF_000524595.1_ASM52459v1,Proteobacteria,COMP,6.43344,4,Bacteria
GCF_000525635.1_ASM52563v1,Actinobacteria,COMP,9.87493,2,Bacteria
GCF_000525655.1_ASM52565v1,Actinobacteria,COMP,2.71962,1,Bacteria
GCF_000525715.1_ASM52571v1,Firmicutes,COMP,1.87112,3,Bacteria
GCF_000550745.1_ASM55074v1,Firmicutes,COMP,2.96104,1,Bacteria
GCF_000550785.1_ASM55078v1,Actinobacteria,COMP,3.13221,2,Bacteria
GCF_000550805.1_ASM55080v1,Actinobacteria,COMP,2.93178,3,Bacteria
GCF_000565155.1_ASM56515v1,Firmicutes,COMP,2.91954,2,Bacteria
GCF_000567945.1_ASM56794v1,Proteobacteria,COMP,6.6517,1,Bacteria
GCF_000568455.1_ASM56845v1,Firmicutes,COMP,2.9512,1,Bacteria
GCF_000568475.1_ASM56847v1,Firmicutes,COMP,2.95124,2,Bacteria
GCF_000568815.1_ASM56881v1,Proteobacteria,COMP,3.17573,1,Bacteria
GCF_000568975.1_ASM56897v1,Actinobacteria,COMP,2.28892,2,Bacteria
GCF_000569015.1_ASM56901v1,Actinobacteria,COMP,2.35901,1,Bacteria
GCF_000569035.1_ASM56903v1,Actinobacteria,COMP,2.3159,2,Bacteria
GCF_000569075.1_ASM56907v1,Actinobacteria,COMP,2.29446,2,Bacteria
GCF_000572125.1_ASM57212v1,Actinobacteria,COMP,4.40793,4,Bacteria
GCF_000572155.1_ASM57215v1,Actinobacteria,COMP,4.4019,5,Bacteria
GCF_000572175.1_ASM57217v1,Actinobacteria,COMP,4.3994,3,Bacteria
GCF_000572195.1_ASM57219v1,Actinobacteria,COMP,4.41435,6,Bacteria
GCF_000576085.1_ASM57608v1,Proteobacteria,COMP,2.71114,5,Bacteria
GCF_000576125.1_ASM57612v1,Proteobacteria,COMP,2.179,3,Bacteria
GCF_000576145.1_ASM57614v1,Proteobacteria,COMP,2.71534,3,Bacteria
GCF_000576165.1_ASM57616v1,Proteobacteria,COMP,2.14718,3,Bacteria
GCF_000576185.1_ASM57618v1,Proteobacteria,COMP,2.73659,4,Bacteria
GCF_000577745.1_6179_18022011,Firmicutes,COMP,3.07283,3,Bacteria
GCF_000577895.1_M2_40,Firmicutes,COMP,3.61702,2,Bacteria
GCF_000582515.1_ASM58251v1,Proteobacteria,COMP,4.96441,2,Bacteria
GCF_000582845.1_SV_1,Firmicutes,COMP,2.90719,2,Bacteria
GCF_000583755.1_ASM58375v1,Proteobacteria,COMP,1.85872,2,Bacteria
GCF_000583775.1_ASM58377v1,Proteobacteria,COMP,1.87224,1,Bacteria
GCF_000585495.1_ASM58549v1,Euryarchaeota,COMP,1.97636,5,Archaea
GCF_000590555.1_ASM59055v1,Actinobacteria,COMP,2.0319,1,Bacteria
GCF_000597785.2_ASM59778v2,Proteobacteria,COMP,4.71272,3,Bacteria
GCF_000597845.1_ASM59784v1,Proteobacteria,COMP,4.75863,3,Bacteria
GCF_000597865.1_ASM59786v1,Firmicutes,COMP,3.05504,1,Bacteria
GCF_000597985.1_ASM59798v1,Firmicutes,COMP,5.82844,2,Bacteria
GCF_000599625.1_ASM59962v1,Proteobacteria,COMP,4.80798,3,Bacteria
GCF_000599645.1_ASM59964v1,Proteobacteria,COMP,4.87568,3,Bacteria
GCF_000599665.1_ASM59966v1,Proteobacteria,COMP,5.05451,1,Bacteria
GCF_000599685.1_ASM59968v1,Proteobacteria,COMP,4.99891,1,Bacteria
GCF_000599705.1_ASM59970v1,Proteobacteria,COMP,5.09044,1,Bacteria
GCF_000599985.1_ASM59998v1,Proteobacteria,COMP,3.13941,8,Bacteria
GCF_000612055.1_ASM61205v1,Actinobacteria,COMP,2.33839,1,Bacteria
GCF_000612075.1_ASM61207v1,Proteobacteria,COMP,4.80627,1,Bacteria
GCF_000612325.1_ASM61232v1,Proteobacteria,COMP,4.7383,2,Bacteria
GCF_000612685.1_scf7180000000004,Proteobacteria,COMP,3.95282,2,Bacteria
GCF_000613085.1_R479A_18022011,Firmicutes,COMP,3.03165,1,Bacteria
GCF_000619905.2_ASM61990v2,Proteobacteria,COMP,3.21011,1,Bacteria
GCF_000623055.1_ASM62305v2,Proteobacteria,COMP,4.67995,2,Bacteria
GCF_000623155.1_ASM62315v1,Proteobacteria,COMP,4.74677,2,Bacteria
GCF_000623175.1_ASM62317v1,Proteobacteria,COMP,4.77158,2,Bacteria
GCF_000623195.2_ASM62319v2,Proteobacteria,COMP,4.67929,2,Bacteria
GCF_000623275.1_ASM62327v1,Proteobacteria,COMP,4.68291,2,Bacteria
GCF_000623295.1_ASM62329v1,Proteobacteria,COMP,4.67862,2,Bacteria
GCF_000623315.1_ASM62331v1,Proteobacteria,COMP,4.71147,2,Bacteria
GCF_000623335.1_ASM62333v1,Proteobacteria,COMP,4.67869,2,Bacteria
GCF_000623355.1_ASM62335v1,Proteobacteria,COMP,4.67842,2,Bacteria
GCF_000623375.1_ASM62337v1,Proteobacteria,COMP,4.68281,2,Bacteria
GCF_000623755.1_ASM62375v1,Proteobacteria,COMP,4.77119,2,Bacteria
GCF_000623775.1_ASM62377v1,Proteobacteria,COMP,4.7744,2,Bacteria
GCF_000623795.1_ASM62379v1,Proteobacteria,COMP,4.78519,2,Bacteria
GCF_000624155.1_ASM62415v1,Proteobacteria,COMP,4.80799,2,Bacteria
GCF_000624395.2_ASM62439v2,Proteobacteria,COMP,4.67942,2,Bacteria
GCF_000626115.1_ASM62611v1,Proteobacteria,COMP,4.73538,2,Bacteria
GCF_000626135.1_ASM62613v1,Proteobacteria,COMP,4.76045,2,Bacteria
GCF_000626155.1_ASM62615v1,Proteobacteria,COMP,4.73489,2,Bacteria
GCF_000626175.1_ASM62617v1,Proteobacteria,COMP,4.71116,2,Bacteria
GCF_000626195.1_ASM62619v1,Proteobacteria,COMP,4.71192,2,Bacteria
GCF_000626215.1_ASM62621v1,Proteobacteria,COMP,4.65416,2,Bacteria
GCF_000626235.1_ASM62623v1,Proteobacteria,COMP,4.70903,2,Bacteria
GCF_000626255.1_ASM62625v1,Proteobacteria,COMP,4.681,2,Bacteria
GCF_000626275.2_ASM62627v2,Proteobacteria,COMP,4.71231,2,Bacteria
GCF_000626295.1_ASM62629v1,Proteobacteria,COMP,4.68184,2,Bacteria
GCF_000626315.1_ASM62631v1,Proteobacteria,COMP,4.71045,2,Bacteria
GCF_000626335.1_ASM62633v1,Proteobacteria,COMP,4.67981,2,Bacteria
GCF_000626355.1_ASM62635v1,Proteobacteria,COMP,4.6838,2,Bacteria
GCF_000626375.1_ASM62637v1,Proteobacteria,COMP,4.67995,2,Bacteria
GCF_000626415.1_ASM62641v1,Proteobacteria,COMP,4.62351,2,Bacteria
GCF_000626595.1_ASM62659v1,Proteobacteria,COMP,2.18802,1,Bacteria
GCF_000626615.1_ASM62661v1,Firmicutes,COMP,2.82309,2,Bacteria
GCF_000626635.1_ASM62663v1,Bacteroidetes/Chlorobi ,COMP,5.13208,1,Bacteria
GCF_000632415.1_ASM63241v1,Proteobacteria,COMP,5.91441,1,Bacteria
GCF_000632865.1_ASM63286v1,Proteobacteria,COMP,1.17689,1,Bacteria
GCF_000632885.1_ASM63288v1,Proteobacteria,COMP,1.1762,1,Bacteria
GCF_000632985.1_ASM63298v1,Proteobacteria,COMP,0.884232,1,Bacteria
GCF_000636135.1_ASM63613v1,Proteobacteria,COMP,5.02536,2,Bacteria
GCF_000661895.1_ASM66189v1,Actinobacteria,COMP,3.26723,2,Bacteria
GCF_000662395.1_ASM66239v1,Proteobacteria,COMP,5.55901,1,Bacteria
GCF_000671295.1_ASM67129v1,Proteobacteria,COMP,5.73729,2,Bacteria
GCF_000685625.1_ASM68562v1,Proteobacteria,COMP,1.65056,1,Bacteria
GCF_000688795.1_ASM68879v1,Firmicutes,COMP,6.58054,3,Bacteria
GCF_000689235.1_GBCO_p1,Firmicutes,COMP,2.06507,1,Bacteria
GCF_000695235.1_ASM69523v1,Actinobacteria,COMP,9.3724,3,Bacteria
GCF_000695875.1_ASM69587v1,Firmicutes,COMP,2.87292,2,Bacteria
GCF_000695895.1_ASM69589v1,Actinobacteria,COMP,1.93106,1,Bacteria
GCF_000695935.1_ASM69593v1,Proteobacteria,COMP,6.13244,1,Bacteria
GCF_000696465.1_ASM69646v1,Proteobacteria,COMP,5.00493,2,Bacteria
GCF_000696485.1_ASM69648v1,Proteobacteria,COMP,4.07405,1,Bacteria
GCF_000696505.1_ASM69650v1,Firmicutes,COMP,2.10738,2,Bacteria
GCF_000698475.1_ASM69847v1,Actinobacteria,COMP,4.38552,4,Bacteria
GCF_000698885.1_ASM69888v1,Firmicutes,COMP,1.8455,4,Bacteria
GCF_000706665.1_ASM70666v1,Actinobacteria,COMP,4.41079,6,Bacteria
GCF_000706725.1_ASM70672v1,Firmicutes,COMP,3.99307,1,Bacteria
GCF_000709435.1_ASM70943v1,Firmicutes,COMP,1.6549,2,Bacteria
GCF_000709535.1_ASM70953v1,Proteobacteria,COMP,4.3945,2,Bacteria
GCF_000714655.1_ASM71465v1,Proteobacteria,COMP,6.6849,2,Bacteria
GCF_000715155.1_ASM71515v2,Proteobacteria,COMP,4.85739,3,Bacteria
GCF_000717535.1_ASM71753v1,Firmicutes,COMP,6.76659,2,Bacteria
GCF_000723165.1_JAG1,Proteobacteria,COMP,5.949,3,Bacteria
GCF_000723425.2_E11,Actinobacteria,COMP,6.45052,6,Bacteria
GCF_000723465.1_Rb803,Firmicutes,COMP,2.9685,2,Bacteria
GCF_000724525.1_ASM72452v1,Proteobacteria,COMP,6.31138,1,Bacteria
GCF_000724605.1_ASM72460v1,Actinobacteria,COMP,2.15931,1,Bacteria
GCF_000724775.3_ASM72477v3,Firmicutes,COMP,4.84379,1,Bacteria
GCF_000725305.1_ASM72530v1,Proteobacteria,COMP,4.71854,2,Bacteria
GCF_000725405.1_ASM72540v1,Actinobacteria,COMP,3.11364,2,Bacteria
GCF_000725425.1_ASM72542v1,Euryarchaeota,COMP,1.85937,3,Archaea
GCF_000730215.1_ASM73021v2,Firmicutes,COMP,2.22121,1,Bacteria
GCF_000730255.1_ASM73025v1,Firmicutes,COMP,2.06143,2,Bacteria
GCF_000730345.1_ASM73034v1,Proteobacteria,COMP,5.65594,1,Bacteria
GCF_000732355.1_ASM73235v1,Firmicutes,COMP,2.29236,1,Bacteria
GCF_000732925.1_ASM73292v1,Actinobacteria,COMP,9.05386,1,Bacteria
GCF_000732945.1_ASM73294v1,Actinobacteria,COMP,2.35945,1,Bacteria
GCF_000732965.1_ASM73296v1,Proteobacteria,COMP,5.6394,1,Bacteria
GCF_000733255.1_ASM73325v1,Proteobacteria,COMP,5.8123,4,Bacteria
GCF_000734015.1_ASM73401v1,Thermodesulfobacteria,COMP,1.76405,2,Bacteria
GCF_000734035.1_ASM73403v1,Euryarchaeota,COMP,2.31629,6,Archaea
GCF_000734895.2_ASM73489v2,Cyanobacteria,COMP,6.42013,4,Bacteria
GCF_000734975.2_ASM73497v2,Proteobacteria,COMP,5.16836,1,Bacteria
GCF_000736415.1_ASM73641v1,Proteobacteria,COMP,1.75464,2,Bacteria
GCF_000737085.1_ASM73708v1,Proteobacteria,COMP,1.65174,1,Bacteria
GCF_000737305.2_ASM73730v2,Firmicutes,COMP,4.29634,11,Bacteria
GCF_000737325.1_ASM73732v2,Proteobacteria,COMP,10.3273,8,Bacteria
GCF_000737515.1_ASM73751v1,Bacteroidetes/Chlorobi ,COMP,5.01059,1,Bacteria
GCF_000737885.1_ASM73788v1,Actinobacteria,COMP,2.20322,1,Bacteria
GCF_000738065.1_ASM73806v1,Bacteroidetes/Chlorobi ,COMP,5.24322,1,Bacteria
GCF_000738445.1_ASM73844v1,Actinobacteria,COMP,4.41151,6,Bacteria
GCF_000738475.1_ASM73847v1,Actinobacteria,COMP,4.41151,5,Bacteria
GCF_000739065.1_ASM73906v1,Euryarchaeota,COMP,1.60756,11,Archaea
GCF_000739435.1_ASM73943v1,Proteobacteria,COMP,2.5016,1,Bacteria
GCF_000739455.1_ASM73945v1,Actinobacteria,COMP,2.56532,3,Bacteria
GCF_000740455.1_ASM74045v1,Proteobacteria,COMP,1.94157,1,Bacteria
GCF_000740965.1_ASM74096v1,Proteobacteria,COMP,5.02425,2,Bacteria
GCF_000742715.1_ASM74271v1,Actinobacteria,COMP,3.19289,1,Bacteria
GCF_000742735.1_ASM74273v1,Actinobacteria,COMP,3.16249,1,Bacteria
GCF_000742755.1_ASM74275v1,Proteobacteria,COMP,5.37483,2,Bacteria
GCF_000742795.1_ASM74279v1,Proteobacteria,COMP,2.28088,1,Bacteria
GCF_000742815.1_ASM74281v1,Proteobacteria,COMP,4.75159,1,Bacteria
GCF_000742855.1_ASM74285v1,Firmicutes,COMP,5.6753,1,Bacteria
GCF_000742975.1_ASM74297v1,Firmicutes,COMP,3.04813,1,Bacteria
GCF_000743055.1_ASM74305v1,Proteobacteria,COMP,4.83176,3,Bacteria
GCF_000743945.1_ASM74394v1,Proteobacteria,COMP,1.95907,2,Bacteria
GCF_000746505.1_ASM74650v1,Firmicutes,COMP,2.98805,2,Bacteria
GCF_000746605.1_ASM74660v1,Proteobacteria,COMP,3.80332,1,Bacteria
GCF_000746625.1_ASM74662v1,Firmicutes,COMP,2.98959,1,Bacteria
GCF_000746665.1_ASM74666v1,Proteobacteria,COMP,5.12735,1,Bacteria
GCF_000747315.1_ASM74731v1,Actinobacteria,COMP,2.32828,1,Bacteria
GCF_000747345.1_ASM74734v1,Firmicutes,COMP,3.42267,2,Bacteria
GCF_000747545.1_ASM74754v1,Firmicutes,COMP,6.52041,2,Bacteria
GCF_000750215.1_ASM75021v1,Proteobacteria,COMP,4.71094,2,Bacteria
GCF_000750255.1_ASM75025v1,Proteobacteria,COMP,4.66728,2,Bacteria
GCF_000750295.1_ASM75029v1,Proteobacteria,COMP,4.67126,2,Bacteria
GCF_000750315.1_ASM75031v1,Proteobacteria,COMP,4.80659,2,Bacteria
GCF_000750335.1_ASM75033v1,Proteobacteria,COMP,4.70989,2,Bacteria
GCF_000750375.1_ASM75037v1,Proteobacteria,COMP,4.70274,2,Bacteria
GCF_000750395.2_ASM75039v2,Proteobacteria,COMP,4.67913,2,Bacteria
GCF_000750415.2_ASM75041v2,Proteobacteria,COMP,4.67913,2,Bacteria
GCF_000750435.1_ASM75043v1,Proteobacteria,COMP,4.67838,2,Bacteria
GCF_000750455.1_ASM75045v1,Proteobacteria,COMP,4.67857,2,Bacteria
GCF_000750475.1_ASM75047v1,Proteobacteria,COMP,4.67891,2,Bacteria
GCF_000750495.1_ASM75049v1,Proteobacteria,COMP,4.67762,2,Bacteria
GCF_000750555.1_ASM75055v1,Proteobacteria,COMP,4.63147,2,Bacteria
GCF_000754275.1_ASM75427v1,Proteobacteria,COMP,2.27184,2,Bacteria
GCF_000754345.1_ASM75434v1,Proteobacteria,COMP,4.33482,6,Bacteria
GCF_000754375.1_ASM75437v1,Proteobacteria,COMP,4.7383,2,Bacteria
GCF_000755105.1_ASM75510v1,Proteobacteria,COMP,3.44086,1,Bacteria
GCF_000755145.1_ASM75514v1,Spirochaetes,COMP,2.80056,1,Bacteria
GCF_000755185.1_ASM75518v1,Actinobacteria,COMP,2.47192,1,Bacteria
GCF_000755725.1_ASM75572v1,Proteobacteria,COMP,8.04525,1,Bacteria
GCF_000755825.1_ASM75582v1,Proteobacteria,COMP,7.2727,1,Bacteria
GCF_000755925.1_ASM75592v1,Proteobacteria,COMP,7.2184,1,Bacteria
GCF_000756085.1_ASM75608v1,Proteobacteria,COMP,7.23139,1,Bacteria
GCF_000756125.1_ASM75612v1,Proteobacteria,COMP,7.0854,1,Bacteria
GCF_000756145.1_ASM75614v1,Proteobacteria,COMP,7.08643,1,Bacteria
GCF_000756205.1_ASM75620v1,Firmicutes,COMP,2.80634,2,Bacteria
GCF_000756525.1_ASM75652v1,Actinobacteria,COMP,4.37938,4,Bacteria
GCF_000756545.1_ASM75654v1,Actinobacteria,COMP,4.41094,6,Bacteria
GCF_000756615.1_ASM75661v1,Firmicutes,COMP,6.0535,6,Bacteria
GCF_000757035.2_ASM75703v2,Proteobacteria,COMP,7.32532,1,Bacteria
GCF_000757785.1_ASM75778v1,Proteobacteria,COMP,5.48968,2,Bacteria
GCF_000757795.1_ASM75779v1,Proteobacteria,COMP,6.28663,2,Bacteria
GCF_000757825.1_ASM75782v1,Proteobacteria,COMP,4.87644,1,Bacteria
GCF_000758245.1_ASM75824v1,Actinobacteria,COMP,4.35809,5,Bacteria
GCF_000758285.1_ASM75828v1,Actinobacteria,COMP,5.16941,1,Bacteria
GCF_000758345.1_ASM75834v1,Proteobacteria,COMP,5.05287,4,Bacteria
GCF_000758365.1_ASM75836v1,Firmicutes,COMP,2.32046,1,Bacteria
GCF_000758525.1_ASM75852v1,Firmicutes,COMP,7.69275,1,Bacteria
GCF_000758565.1_ASM75856v1,Firmicutes,COMP,8.42305,3,Bacteria
GCF_000758585.1_ASM75858v1,Firmicutes,COMP,6.78717,1,Bacteria
GCF_000758605.1_ASM75860v1,Firmicutes,COMP,7.71852,1,Bacteria
GCF_000758625.1_ASM75862v1,Firmicutes,COMP,7.28892,2,Bacteria
GCF_000758645.1_ASM75864v1,Firmicutes,COMP,6.93197,2,Bacteria
GCF_000758665.1_ASM75866v1,Firmicutes,COMP,8.15681,4,Bacteria
GCF_000758685.1_ASM75868v1,Firmicutes,COMP,5.6588,3,Bacteria
GCF_000758705.1_ASM75870v1,Firmicutes,COMP,7.16646,7,Bacteria
GCF_000758725.1_ASM75872v1,Firmicutes,COMP,6.81247,2,Bacteria
GCF_000759485.1_ASM75948v1,Proteobacteria,COMP,1.82663,1,Bacteria
GCF_000759515.1_ASM75951v1,Proteobacteria,COMP,2.00042,1,Bacteria
GCF_000761135.1_ASM76113v1,Firmicutes,COMP,1.93253,2,Bacteria
GCF_000761175.1_ASM76117v1,Proteobacteria,COMP,3.87577,2,Bacteria
GCF_000761195.1_ASM76119v1,Proteobacteria,COMP,6.70206,2,Bacteria
GCF_000761215.1_ASM76121v1,Actinobacteria,COMP,7.62377,6,Bacteria
GCF_000762265.1_ASM76226v1,Euryarchaeota,COMP,2.44999,2,Archaea
GCF_000763475.1_ASM76347v1,Firmicutes,COMP,2.99349,3,Bacteria
GCF_000763495.1_ASM76349v1,Firmicutes,COMP,3.04503,2,Bacteria
GCF_000763515.1_ASM76351v1,Firmicutes,COMP,2.91955,2,Bacteria
GCF_000763575.1_ASM76357v1,Firmicutes,COMP,2.39782,3,Bacteria
GCF_000764615.1_ASM76461v1,Proteobacteria,COMP,5.99074,2,Bacteria
GCF_000766665.1_ASM76666v1,Proteobacteria,COMP,1.88797,1,Bacteria
GCF_000767415.1_ASM76741v1,Actinobacteria,COMP,2.48434,3,Bacteria
GCF_000767485.1_ASM76748v1,Actinobacteria,COMP,5.18305,1,Bacteria
GCF_000767505.1_ASM76750v1,Firmicutes,COMP,1.70979,1,Bacteria
GCF_000767645.1_ASM76764v1,Actinobacteria,COMP,2.50943,2,Bacteria
GCF_000767685.1_ASM76768v1,Actinobacteria,COMP,2.44283,3,Bacteria
GCF_000767745.1_ASM76774v1,Firmicutes,COMP,5.99905,1,Bacteria
GCF_000769575.1_ASM76957v1,Firmicutes,COMP,3.04621,2,Bacteria
GCF_000769635.1_ASM76963v1,Actinobacteria,COMP,2.46644,3,Bacteria
GCF_000769655.1_ASM76965v1,Euryarchaeota,COMP,2.12616,4,Archaea
GCF_000770235.1_ASM77023v1,Actinobacteria,COMP,5.01126,1,Bacteria
GCF_000770515.1_ASM77051v1,Proteobacteria,COMP,7.29646,1,Bacteria
GCF_000770535.1_ASM77053v1,Proteobacteria,COMP,7.27244,1,Bacteria
GCF_000772185.1_ASM77218v1,Firmicutes,COMP,1.94454,2,Bacteria
GCF_000772205.1_ASM77220v1,Firmicutes,COMP,3.98167,1,Bacteria
GCF_000772245.1_ASM77224v1,Firmicutes,COMP,1.79615,2,Bacteria
GCF_000782855.1_ASM78285v1,Firmicutes,COMP,2.01384,1,Bacteria
GCF_000784865.1_ASM78486v1,Proteobacteria,COMP,4.94644,3,Bacteria
GCF_000784925.1_ASM78492v1,Proteobacteria,COMP,5.55964,3,Bacteria
GCF_000784965.1_ASM78496v1,Proteobacteria,COMP,4.96734,1,Bacteria
GCF_000785005.1_ASM78500v1,Proteobacteria,COMP,5.47358,1,Bacteria
GCF_000785535.1_ASM78553v1,Actinobacteria,COMP,4.59358,1,Bacteria
